counter;datetime;PM1;PM2_5;PM4;PM10;NumPM0;NumPM1;NumPM2_5;NumPM4;NumPM10;PartSize;tempC;humidity;pressure;meta
1228;2025-01-02T02:55:36;13;13;13;13;95;108;108;108;108;0.51;26.43;31;88048;
1229;2025-01-02T02:56:38;13;13;13;13;94;107;107;107;107;0.51;26.43;31;88048;
1230;2025-01-02T02:57:41;13;13;13;13;96;109;109;109;109;0.52;26.42;31;88047;
1231;2025-01-02T02:58:43;13;13;13;13;98;111;111;111;111;0.51;26.40;31;88047;
1232;2025-01-02T02:59:45;13;13;13;13;97;110;110;110;110;0.53;26.39;31;88045;
1233;2025-01-02T03:00:47;12;13;13;13;94;106;107;107;107;0.52;26.32;31;88049;
1234;2025-01-02T03:01:50;13;13;13;13;94;107;108;108;108;0.52;26.35;31;88046;
1235;2025-01-02T03:02:52;13;13;13;13;95;108;108;108;108;0.51;26.33;32;88051;
1236;2025-01-02T03:03:54;13;13;13;13;95;108;108;108;108;0.51;26.35;31;88043;
1237;2025-01-02T03:04:56;13;13;13;13;96;110;110;110;110;0.53;26.32;31;88050;
1238;2025-01-02T03:05:59;12;13;13;13;90;102;103;103;103;0.54;26.33;31;88059;
1239;2025-01-02T03:07:01;13;13;13;13;95;108;108;108;108;0.52;26.35;31;88051;
1240;2025-01-02T03:08:03;13;13;13;13;96;109;109;109;109;0.52;26.32;31;88045;
1241;2025-01-02T03:09:05;12;12;13;13;90;103;103;103;103;0.54;26.31;31;88049;
1242;2025-01-02T03:10:08;13;13;13;13;94;107;107;107;107;0.52;26.28;31;88053;
1243;2025-01-02T03:11:10;13;14;14;14;99;112;113;113;113;0.52;26.17;31;88043;
1244;2025-01-02T03:12:12;12;12;12;12;90;102;102;102;102;0.50;26.22;31;88050;
1245;2025-01-02T03:13:14;12;12;12;13;92;104;104;104;104;0.51;26.21;31;88054;
1246;2025-01-02T03:14:17;13;13;13;13;94;107;107;107;107;0.52;26.24;31;88052;
1247;2025-01-02T03:15:19;12;13;13;13;93;105;106;106;106;0.53;26.27;31;88051;
1248;2025-01-02T03:16:21;12;12;12;12;90;102;103;103;103;0.51;26.27;31;88053;
1249;2025-01-02T03:17:23;13;13;13;13;96;109;109;109;109;0.52;26.27;31;88051;
1250;2025-01-02T03:18:25;12;13;13;13;93;106;106;106;106;0.53;26.29;31;88049;
1251;2025-01-02T03:19:28;12;13;13;13;93;105;106;106;106;0.54;26.28;31;88047;
1252;2025-01-02T03:20:30;12;13;13;13;92;105;106;106;106;0.56;26.28;31;88053;
1253;2025-01-02T03:21:32;12;13;13;13;93;105;106;106;106;0.53;26.28;31;88044;
1254;2025-01-02T03:22:34;13;13;13;13;95;108;108;108;108;0.53;26.27;31;88049;
1255;2025-01-02T03:23:37;12;13;13;13;92;105;105;105;105;0.53;26.20;31;88046;
1256;2025-01-02T03:24:39;13;13;13;13;95;108;109;109;109;0.53;26.21;31;88051;
1257;2025-01-02T03:25:41;12;12;13;13;89;101;101;101;101;0.53;26.19;31;88048;
1258;2025-01-02T03:26:43;12;12;12;12;88;100;101;101;101;0.51;26.22;31;88044;
1259;2025-01-02T03:27:46;12;12;12;12;88;100;100;100;100;0.49;26.23;31;88057;
1260;2025-01-02T03:28:48;12;13;13;13;91;104;104;104;104;0.52;26.24;31;88050;
1261;2025-01-02T03:29:50;12;12;13;13;92;104;104;104;104;0.52;26.24;31;88053;
1262;2025-01-02T03:30:52;12;12;12;12;89;101;102;102;102;0.51;26.23;31;88051;
1263;2025-01-02T03:31:54;12;12;12;12;89;100;101;101;101;0.50;26.25;31;88054;
1264;2025-01-02T03:32:57;11;11;11;11;84;95;95;95;95;0.51;26.24;31;88052;
1265;2025-01-02T03:33:59;12;13;13;13;92;105;105;105;105;0.50;26.22;31;88044;
1266;2025-01-02T03:35:01;13;13;13;13;94;106;107;107;107;0.52;26.21;31;88053;
1267;2025-01-02T03:36:03;12;13;13;13;91;104;104;104;104;0.52;26.19;31;88051;
1268;2025-01-02T03:37:06;12;12;13;13;90;102;103;103;103;0.52;26.19;31;88050;
1269;2025-01-02T03:38:08;11;11;11;11;84;95;96;96;96;0.50;26.19;32;88051;
1270;2025-01-02T03:39:10;12;12;12;12;89;101;102;102;102;0.52;26.19;31;88048;
1271;2025-01-02T03:40:12;12;12;12;12;87;99;99;99;99;0.51;26.19;31;88048;
1272;2025-01-02T03:41:15;11;12;12;12;85;97;97;97;97;0.51;26.18;31;88054;
1273;2025-01-02T03:42:17;12;12;13;13;91;104;104;104;104;0.52;26.15;31;88054;
1274;2025-01-02T03:43:19;13;13;13;13;95;107;108;108;108;0.50;26.16;31;88055;
1275;2025-01-02T03:44:21;11;12;12;12;85;96;96;96;96;0.51;25.99;32;88051;
1276;2025-01-02T03:45:23;11;12;12;12;86;97;98;98;98;0.51;26.04;31;88052;
1277;2025-01-02T03:46:26;11;11;11;11;82;93;93;93;93;0.52;26.02;32;88052;
1278;2025-01-02T03:47:28;11;11;12;12;83;95;95;95;95;0.53;26.00;32;88053;
1279;2025-01-02T03:48:30;12;12;12;12;88;100;101;101;101;0.52;25.90;32;88053;
1280;2025-01-02T03:49:32;12;12;12;12;91;103;103;103;103;0.52;25.94;32;88053;
1281;2025-01-02T03:50:35;12;13;13;13;93;105;106;106;106;0.53;25.98;32;88050;
1282;2025-01-02T03:51:37;12;12;12;12;88;101;101;101;101;0.54;25.98;32;88055;
1283;2025-01-02T03:52:39;11;12;12;12;86;97;98;98;98;0.52;25.98;31;88055;
1284;2025-01-02T03:53:41;11;11;11;11;83;94;95;95;95;0.52;25.99;32;88059;
1285;2025-01-02T03:54:44;11;12;12;12;85;97;97;97;97;0.50;25.99;31;88061;
1286;2025-01-02T03:55:46;11;12;12;12;84;96;96;96;96;0.53;25.97;32;88061;
1287;2025-01-02T03:56:48;12;12;12;12;90;103;103;103;103;0.52;25.99;32;88061;
1288;2025-01-02T03:57:50;12;12;12;12;90;102;102;102;102;0.54;26.00;31;88060;
1289;2025-01-02T03:58:52;11;12;12;12;85;97;97;97;97;0.53;26.00;32;88063;
1290;2025-01-02T03:59:55;12;12;12;12;87;99;99;99;99;0.53;25.98;32;88052;
1291;2025-01-02T04:00:57;12;12;12;12;89;101;101;101;102;0.51;25.98;32;88063;
1292;2025-01-02T04:01:59;12;12;12;12;90;103;103;103;103;0.51;25.97;32;88056;
1293;2025-01-02T04:03:01;12;12;12;12;87;99;100;100;100;0.52;25.99;32;88065;
1294;2025-01-02T04:04:04;12;13;13;13;90;102;103;103;103;0.54;25.96;32;88058;
1295;2025-01-02T04:05:06;12;12;12;12;90;102;102;102;102;0.52;25.96;32;88063;
1296;2025-01-02T04:06:08;12;12;12;12;89;101;101;101;101;0.52;25.95;31;88057;
1297;2025-01-02T04:07:10;12;12;12;12;88;100;100;100;100;0.51;25.95;31;88061;
1298;2025-01-02T04:08:13;11;12;12;12;86;98;98;98;98;0.49;25.95;32;88067;
1299;2025-01-02T04:09:15;11;12;12;12;85;96;97;97;97;0.52;25.94;32;88066;
1300;2025-01-02T04:10:17;11;12;12;12;86;97;98;98;98;0.52;25.94;32;88058;
1301;2025-01-02T04:11:19;12;12;12;12;89;101;101;101;101;0.52;25.93;32;88067;
1302;2025-01-02T04:12:22;12;12;12;12;87;99;99;99;99;0.53;25.96;32;88063;
1303;2025-01-02T04:13:24;11;12;12;12;85;97;98;98;98;0.53;25.97;32;88062;
1304;2025-01-02T04:14:26;11;11;11;11;82;93;93;93;93;0.50;25.95;32;88067;
1305;2025-01-02T04:15:28;12;12;12;12;89;101;101;101;101;0.51;25.93;32;88067;
1306;2025-01-02T04:16:30;12;12;13;13;90;103;103;103;103;0.52;25.92;32;88063;
1307;2025-01-02T04:17:33;12;12;12;12;86;98;98;98;98;0.53;25.89;32;88069;
1308;2025-01-02T04:18:35;12;12;12;12;90;102;102;102;102;0.52;25.85;31;88067;
1309;2025-01-02T04:19:37;11;11;11;11;84;96;96;96;96;0.51;25.86;31;88071;
1310;2025-01-02T04:20:39;12;12;12;12;88;100;100;100;100;0.52;25.87;32;88070;
1311;2025-01-02T04:21:42;11;12;12;12;85;96;97;97;97;0.49;25.88;32;88069;
1312;2025-01-02T04:22:44;11;11;11;11;83;94;95;95;95;0.48;25.90;32;88079;
1313;2025-01-02T04:23:46;12;12;12;12;88;100;100;100;100;0.49;25.88;32;88071;
1314;2025-01-02T04:24:48;12;12;12;12;87;99;99;99;99;0.51;25.86;32;88076;
1315;2025-01-02T04:25:51;11;11;11;11;84;95;96;96;96;0.51;25.83;32;88075;
1316;2025-01-02T04:26:53;11;12;12;12;85;97;97;97;97;0.52;25.84;32;88079;
1317;2025-01-02T04:27:55;12;12;12;12;87;100;100;100;100;0.53;25.83;32;88077;
1318;2025-01-02T04:28:57;11;12;12;12;85;97;97;97;97;0.52;25.83;32;88077;
1319;2025-01-02T04:29:59;12;12;12;12;88;100;101;101;101;0.51;25.86;32;88076;
1320;2025-01-02T04:31:02;11;12;12;12;85;97;97;97;97;0.50;25.78;32;88074;
1321;2025-01-02T04:32:04;12;12;12;12;87;99;99;99;99;0.50;25.80;32;88079;
1322;2025-01-02T04:33:06;11;12;12;12;84;96;96;96;96;0.52;25.81;32;88072;
1323;2025-01-02T04:34:08;11;11;12;12;83;95;95;95;95;0.54;25.81;32;88070;
1324;2025-01-02T04:35:11;11;11;11;11;83;94;94;94;94;0.52;25.82;32;88068;
1325;2025-01-02T04:36:13;11;11;11;11;81;92;93;93;93;0.51;25.80;32;88071;
1326;2025-01-02T04:37:15;11;11;12;12;83;94;94;94;94;0.53;25.78;32;88076;
1327;2025-01-02T04:38:17;12;12;12;12;86;98;99;99;99;0.53;25.75;32;88069;
1328;2025-01-02T04:39:20;11;12;12;12;85;96;97;97;97;0.52;25.73;32;88069;
1329;2025-01-02T04:40:22;11;11;11;11;79;90;90;90;90;0.51;25.73;32;88066;
1330;2025-01-02T04:41:24;11;11;11;11;79;90;90;90;90;0.53;25.78;32;88070;
1331;2025-01-02T04:42:26;11;11;11;11;82;93;93;93;93;0.52;25.77;32;88070;
1332;2025-01-02T04:43:28;11;12;12;12;85;96;96;96;96;0.51;25.75;32;88061;
1333;2025-01-02T04:44:31;11;11;11;11;82;93;93;93;93;0.49;25.73;32;88061;
1334;2025-01-02T04:45:33;11;12;12;12;85;96;96;96;96;0.52;25.73;32;88072;
1335;2025-01-02T04:46:35;11;12;12;12;84;96;96;96;96;0.54;25.70;32;88066;
1336;2025-01-02T04:47:37;11;11;12;12;81;93;93;93;93;0.54;25.66;32;88068;
1337;2025-01-02T04:48:40;11;12;12;12;86;97;98;98;98;0.52;25.64;32;88071;
1338;2025-01-02T04:49:42;11;11;11;11;80;90;91;91;91;0.52;25.66;32;88066;
1339;2025-01-02T04:50:44;11;12;12;12;86;97;97;97;97;0.53;25.69;32;88075;
1340;2025-01-02T04:51:46;11;11;11;11;83;94;95;95;95;0.52;25.68;32;88065;
1341;2025-01-02T04:52:48;11;11;11;11;83;95;95;95;95;0.50;25.67;32;88064;
1342;2025-01-02T04:53:51;11;11;11;11;82;93;93;93;93;0.50;25.69;32;88062;
1343;2025-01-02T04:54:53;11;11;11;11;79;90;91;91;91;0.52;25.69;32;88067;
1344;2025-01-02T04:55:55;11;11;11;11;81;92;92;92;92;0.51;25.67;32;88069;
1345;2025-01-02T04:56:57;11;12;12;12;85;97;97;97;97;0.53;25.66;32;88073;
1346;2025-01-02T04:58:00;11;11;12;12;82;93;94;94;94;0.54;25.64;32;88069;
1347;2025-01-02T04:59:02;11;11;11;11;78;89;90;90;90;0.54;25.62;32;88071;
1348;2025-01-02T05:00:04;11;11;11;12;82;93;94;94;94;0.53;25.60;32;88074;
1349;2025-01-02T05:01:06;11;12;12;12;84;96;96;96;96;0.52;25.61;32;88070;
1350;2025-01-02T05:02:09;11;12;12;12;85;97;97;97;98;0.53;25.60;32;88077;
1351;2025-01-02T05:03:11;11;11;11;11;80;91;92;92;92;0.54;25.59;32;88078;
1352;2025-01-02T05:04:13;11;11;11;11;82;93;93;93;93;0.52;25.59;32;88073;
1353;2025-01-02T05:05:15;11;11;11;11;81;92;92;92;92;0.49;25.57;32;88073;
1354;2025-01-02T05:06:17;11;11;11;11;79;90;90;90;90;0.50;25.54;32;88071;
1355;2025-01-02T05:07:20;11;11;11;11;81;92;93;93;93;0.52;25.58;32;88071;
1356;2025-01-02T05:08:22;11;11;11;11;84;95;96;96;96;0.51;25.56;32;88071;
1357;2025-01-02T05:09:24;11;11;12;12;85;96;96;96;96;0.51;25.57;32;88069;
1358;2025-01-02T05:10:26;11;11;11;11;82;94;94;94;94;0.53;25.56;32;88073;
1359;2025-01-02T05:11:29;10;10;11;11;77;87;88;88;88;0.51;25.53;32;88080;
1360;2025-01-02T05:12:31;11;11;11;11;81;92;92;92;92;0.49;25.54;32;88073;
1361;2025-01-02T05:13:33;11;11;11;11;83;94;95;95;95;0.51;25.53;32;88074;
1362;2025-01-02T05:14:35;11;11;11;11;80;91;91;91;91;0.52;25.50;32;88076;
1363;2025-01-02T05:15:38;10;11;11;11;79;89;89;89;89;0.52;25.54;32;88079;
1364;2025-01-02T05:16:40;11;11;11;11;80;91;92;92;92;0.53;25.52;32;88082;
1365;2025-01-02T05:17:42;11;11;11;11;83;94;94;94;94;0.51;25.52;32;88078;
1366;2025-01-02T05:18:44;10;11;11;11;78;89;89;89;89;0.53;25.52;32;88085;
1367;2025-01-02T05:19:47;10;11;11;11;77;88;88;88;88;0.53;25.50;32;88084;
1368;2025-01-02T05:20:49;11;11;11;12;83;94;94;94;94;0.53;25.50;32;88087;
1369;2025-01-02T05:21:51;10;11;11;11;77;88;88;88;88;0.53;25.48;32;88084;
1370;2025-01-02T05:22:53;11;12;12;12;84;96;96;96;96;0.53;25.50;32;88087;
1371;2025-01-02T05:23:55;11;11;11;11;82;93;93;93;93;0.52;25.49;32;88089;
1372;2025-01-02T05:24:58;11;11;11;11;83;95;95;95;95;0.53;25.46;32;88090;
1373;2025-01-02T05:26:00;11;11;11;11;79;90;91;91;91;0.55;25.41;32;88090;
1374;2025-01-02T05:27:02;10;11;11;11;76;87;87;87;87;0.55;25.45;32;88099;
1375;2025-01-02T05:28:04;11;11;11;12;80;92;92;92;92;0.54;25.45;32;88101;
1376;2025-01-02T05:29:07;11;12;12;12;83;95;95;95;95;0.54;25.45;32;88104;
1377;2025-01-02T05:30:09;11;11;11;11;81;92;93;93;93;0.52;25.40;33;88102;
1378;2025-01-02T05:31:11;10;11;11;11;78;88;89;89;89;0.51;25.40;32;88103;
1379;2025-01-02T05:32:13;11;11;11;11;81;92;92;92;92;0.52;25.41;32;88101;
1380;2025-01-02T05:33:15;10;10;10;10;76;86;86;86;86;0.51;25.41;32;88106;
1381;2025-01-02T05:34:18;10;10;10;10;77;88;88;88;88;0.50;25.40;32;88106;
1382;2025-01-02T05:35:20;10;11;11;11;78;89;89;89;89;0.50;25.40;32;88111;
1383;2025-01-02T05:36:22;10;10;10;10;76;86;86;86;86;0.51;25.40;32;88111;
1384;2025-01-02T05:37:24;10;11;11;11;78;88;88;88;88;0.52;25.40;32;88111;
1385;2025-01-02T05:38:27;11;12;12;12;85;97;97;97;97;0.52;25.39;32;88114;
1386;2025-01-02T05:39:29;11;11;11;11;79;90;90;91;91;0.52;25.40;32;88116;
1387;2025-01-02T05:40:31;10;11;11;11;78;88;89;89;89;0.52;25.40;32;88119;
1388;2025-01-02T05:41:33;10;11;11;11;78;89;89;89;89;0.51;25.40;32;88116;
1389;2025-01-02T05:42:36;10;11;11;11;78;88;89;89;89;0.52;25.36;32;88120;
1390;2025-01-02T05:43:38;11;11;11;11;80;91;91;91;91;0.51;25.38;32;88114;
1391;2025-01-02T05:44:40;10;10;10;10;76;87;87;87;87;0.50;25.35;33;88124;
1392;2025-01-02T05:45:42;10;10;10;10;77;87;87;87;87;0.50;25.35;32;88120;
1393;2025-01-02T05:46:44;11;11;11;11;81;92;92;92;92;0.51;25.33;32;88118;
1394;2025-01-02T05:47:47;11;11;11;12;84;95;96;96;96;0.52;25.35;32;88118;
1395;2025-01-02T05:48:49;10;10;10;11;76;87;87;87;87;0.53;25.32;32;88120;
1396;2025-01-02T05:49:51;11;11;11;11;80;90;91;91;91;0.51;25.33;32;88118;
1397;2025-01-02T05:50:53;11;11;11;11;80;90;90;91;91;0.51;25.32;32;88119;
1398;2025-01-02T05:51:56;11;11;11;11;82;93;93;93;93;0.50;25.32;33;88125;
1399;2025-01-02T05:52:58;11;11;11;11;80;91;91;91;91;0.50;25.32;32;88124;
1400;2025-01-02T05:54:00;10;10;10;10;76;86;86;86;86;0.50;25.32;33;88139;
1401;2025-01-02T05:55:02;10;11;11;11;79;89;89;89;89;0.49;25.29;33;88134;
1402;2025-01-02T05:56:04;10;10;10;10;74;84;84;84;84;0.49;25.28;33;88132;
1403;2025-01-02T05:57:07;10;11;11;11;79;89;89;89;89;0.50;25.24;33;88132;
1404;2025-01-02T05:58:09;11;11;11;11;82;93;93;93;93;0.52;25.26;33;88144;
1405;2025-01-02T05:59:11;10;11;11;11;78;89;89;90;90;0.53;25.27;33;88142;
1406;2025-01-02T06:00:13;11;11;11;11;78;89;90;90;90;0.55;25.25;33;88137;
1407;2025-01-02T06:01:16;10;11;11;11;78;89;89;89;89;0.55;25.26;33;88138;
1408;2025-01-02T06:02:18;10;10;10;10;71;81;82;82;82;0.54;25.26;33;88138;
1409;2025-01-02T06:03:20;10;10;10;10;74;84;84;84;84;0.52;25.26;33;88138;
1410;2025-01-02T06:04:22;10;10;10;10;75;85;85;85;85;0.51;25.24;32;88133;
1411;2025-01-02T06:05:25;11;11;11;11;79;90;90;90;90;0.51;25.23;33;88136;
1412;2025-01-02T06:06:27;11;11;11;11;81;92;92;92;92;0.52;25.20;33;88129;
1413;2025-01-02T06:07:29;10;10;10;10;75;85;85;85;85;0.52;25.19;33;88140;
1414;2025-01-02T06:08:31;10;10;10;10;75;85;86;86;86;0.50;25.23;33;88142;
1415;2025-01-02T06:09:33;10;11;11;11;78;89;89;89;89;0.54;25.21;33;88137;
1416;2025-01-02T06:10:36;10;11;11;11;76;87;87;87;87;0.53;25.21;33;88142;
1417;2025-01-02T06:11:38;11;11;11;11;82;93;93;93;93;0.50;25.20;32;88141;
1418;2025-01-02T06:12:40;10;10;10;10;75;85;85;85;85;0.51;25.21;33;88145;
1419;2025-01-02T06:13:42;10;10;10;10;74;84;84;84;84;0.52;25.18;33;88149;
1420;2025-01-02T06:14:45;11;11;11;11;78;89;90;90;90;0.55;25.18;33;88146;
1421;2025-01-02T06:15:47;11;11;11;11;79;90;91;91;91;0.54;25.16;33;88146;
1422;2025-01-02T06:16:49;10;10;10;10;74;85;85;85;85;0.53;25.14;33;88146;
1423;2025-01-02T06:17:51;10;11;11;11;78;88;89;89;89;0.52;25.16;32;88157;
1424;2025-01-02T06:18:54;10;10;10;10;72;82;82;82;82;0.51;25.16;33;88154;
1425;2025-01-02T06:19:56;10;10;10;10;75;85;85;85;85;0.52;25.16;32;88151;
1426;2025-01-02T06:20:58;10;10;10;10;71;81;82;82;82;0.55;25.16;33;88151;
1427;2025-01-02T06:22:00;10;11;11;11;75;86;86;86;86;0.54;25.09;33;88149;
1428;2025-01-02T06:23:02;10;11;11;11;76;87;87;88;88;0.53;25.12;33;88151;
1429;2025-01-02T06:24:05;10;10;10;11;73;83;84;84;84;0.53;25.11;33;88153;
1430;2025-01-02T06:25:07;10;10;10;10;73;83;84;84;84;0.54;25.14;33;88151;
1431;2025-01-02T06:26:09;10;11;11;11;77;88;88;88;88;0.51;25.13;33;88157;
1432;2025-01-02T06:27:11;9;10;10;10;71;80;80;80;80;0.49;25.13;33;88147;
1433;2025-01-02T06:28:14;9;10;10;10;71;80;80;80;80;0.49;25.12;33;88151;
1434;2025-01-02T06:29:16;10;10;10;10;76;87;87;87;87;0.51;25.07;33;88153;
1435;2025-01-02T06:30:18;10;10;10;10;73;83;83;83;83;0.51;25.10;32;88154;
1436;2025-01-02T06:31:20;9;10;10;10;71;81;81;81;81;0.48;25.09;33;88158;
1437;2025-01-02T06:32:23;10;10;10;10;74;84;84;84;84;0.49;25.08;33;88148;
1438;2025-01-02T06:33:25;10;10;10;10;76;86;86;86;86;0.51;25.07;33;88150;
1439;2025-01-02T06:34:27;9;9;9;9;67;76;76;76;76;0.48;25.01;33;88153;
1440;2025-01-02T06:35:29;10;10;10;10;73;83;83;83;83;0.49;25.02;33;88154;
1441;2025-01-02T06:36:31;9;10;10;10;70;80;80;80;80;0.53;24.95;34;88152;
1442;2025-01-02T06:37:34;10;10;10;10;74;84;84;84;84;0.53;24.93;34;88158;
1443;2025-01-02T06:38:36;10;10;10;10;73;83;83;83;83;0.52;24.94;33;88160;
1444;2025-01-02T06:39:38;10;10;10;10;74;84;84;84;84;0.53;24.96;33;88165;
1445;2025-01-02T06:40:40;10;10;10;10;74;84;84;84;84;0.51;24.94;33;88162;
1446;2025-01-02T06:41:43;10;10;10;10;73;83;83;83;83;0.50;24.98;33;88162;
1447;2025-01-02T06:42:45;9;10;10;10;70;80;80;80;80;0.51;25.00;33;88168;
1448;2025-01-02T06:43:47;9;10;10;10;70;80;80;80;80;0.51;24.99;33;88171;
1449;2025-01-02T06:44:49;9;9;9;9;69;79;79;79;79;0.50;25.02;33;88170;
1450;2025-01-02T06:45:51;9;10;10;10;71;81;81;81;81;0.50;25.02;33;88171;
1451;2025-01-02T06:46:54;9;10;10;10;71;81;81;81;81;0.52;25.04;33;88173;
1452;2025-01-02T06:47:56;10;10;10;10;71;81;81;81;81;0.53;25.02;33;88171;
1453;2025-01-02T06:48:58;9;10;10;10;69;79;79;79;79;0.55;25.03;33;88175;
1454;2025-01-02T06:50:00;10;10;11;11;74;85;85;85;85;0.55;25.03;33;88171;
1455;2025-01-02T06:51:03;9;9;9;9;67;77;77;77;77;0.53;25.01;33;88177;
1456;2025-01-02T06:52:05;9;10;10;10;70;80;81;81;81;0.54;25.00;33;88183;
1457;2025-01-02T06:53:07;10;10;10;10;72;82;82;82;82;0.53;24.97;33;88175;
1458;2025-01-02T06:54:09;10;10;10;10;72;82;82;82;82;0.55;24.96;33;88181;
1459;2025-01-02T06:55:11;9;10;10;10;70;79;79;79;79;0.53;24.96;33;88184;
1460;2025-01-02T06:56:14;9;9;9;9;65;73;74;74;74;0.52;24.99;33;88182;
1461;2025-01-02T06:57:16;9;10;10;10;71;81;81;81;81;0.53;25.02;33;88186;
1462;2025-01-02T06:58:18;10;11;11;11;77;87;88;88;88;0.53;25.02;33;88181;
1463;2025-01-02T06:59:20;10;10;10;10;73;83;84;84;84;0.53;25.01;33;88183;
1464;2025-01-02T07:00:23;10;10;10;10;72;81;82;82;82;0.54;25.03;33;88188;
1465;2025-01-02T07:01:25;10;10;10;10;73;83;83;83;83;0.51;25.03;33;88199;
1466;2025-01-02T07:02:27;9;10;10;10;70;80;80;80;80;0.52;24.94;33;88191;
1467;2025-01-02T07:03:29;10;10;10;10;72;82;82;82;82;0.52;24.96;33;88197;
1468;2025-01-02T07:04:32;11;12;12;12;85;96;97;97;97;0.55;24.87;33;88190;
1469;2025-01-02T07:05:34;11;11;11;11;82;93;94;94;94;0.52;24.89;33;88201;
1470;2025-01-02T07:06:36;11;11;11;11;79;90;90;90;90;0.54;24.88;34;88200;
1471;2025-01-02T07:07:38;11;11;11;11;80;91;91;91;91;0.53;24.87;34;88201;
1472;2025-01-02T07:08:40;11;11;11;11;82;93;93;93;93;0.53;24.93;33;88214;
1473;2025-01-02T07:09:43;11;11;11;11;79;90;90;90;90;0.53;24.96;33;88211;
1474;2025-01-02T07:10:45;10;10;10;10;74;84;84;84;84;0.52;24.91;34;88222;
1475;2025-01-02T07:11:47;12;12;12;12;87;99;99;99;99;0.54;24.95;33;88212;
1476;2025-01-02T07:12:49;11;12;12;12;83;95;95;95;95;0.58;24.99;33;88212;
1477;2025-01-02T07:13:52;11;12;12;12;82;93;94;94;94;0.54;25.02;33;88218;
1478;2025-01-02T07:14:54;10;11;11;11;78;89;89;89;89;0.53;25.03;33;88215;
1479;2025-01-02T07:15:56;11;11;11;11;82;93;94;94;94;0.52;25.05;33;88219;
1480;2025-01-02T07:16:58;11;11;11;11;80;92;92;92;92;0.55;25.05;33;88222;
1481;2025-01-02T07:18:01;10;11;11;11;77;88;89;89;89;0.57;25.02;33;88222;
1482;2025-01-02T07:19:03;12;12;13;13;85;97;98;98;98;0.57;25.08;33;88223;
1483;2025-01-02T07:20:05;11;12;12;12;83;95;95;95;95;0.56;25.11;33;88231;
1484;2025-01-02T07:21:07;11;12;12;12;83;94;95;95;95;0.52;25.10;33;88224;
1485;2025-01-02T07:22:09;11;11;11;11;79;90;90;90;90;0.53;25.13;33;88231;
1486;2025-01-02T07:23:12;12;12;12;12;87;99;99;99;99;0.53;25.13;33;88225;
1487;2025-01-02T07:24:14;12;12;12;12;89;102;102;102;102;0.50;25.15;33;88233;
1488;2025-01-02T07:25:16;12;13;13;13;92;104;105;105;105;0.50;25.14;33;88224;
1489;2025-01-02T07:26:18;11;12;12;12;85;97;97;97;97;0.52;25.17;33;88225;
1490;2025-01-02T07:27:21;11;12;12;12;85;97;97;97;97;0.52;25.20;33;88226;
1491;2025-01-02T07:28:23;12;12;12;13;90;103;103;103;103;0.52;25.20;32;88224;
1492;2025-01-02T07:29:25;12;13;13;13;92;105;105;105;105;0.56;25.22;33;88226;
1493;2025-01-02T07:30:27;12;12;12;12;88;101;101;101;101;0.53;25.21;33;88225;
1494;2025-01-02T07:31:30;12;13;13;13;93;106;107;107;107;0.53;25.22;33;88232;
1495;2025-01-02T07:32:32;13;14;14;14;99;112;113;113;113;0.53;25.24;33;88232;
1496;2025-01-02T07:33:34;13;13;14;14;94;108;108;108;108;0.54;25.24;33;88227;
1497;2025-01-02T07:34:36;13;13;13;13;93;106;107;107;107;0.54;25.28;32;88235;
1498;2025-01-02T07:35:38;13;13;13;14;94;107;108;108;108;0.54;25.26;33;88230;
1499;2025-01-02T07:36:41;13;14;14;14;96;110;110;110;110;0.54;25.30;33;88241;
1500;2025-01-02T07:37:43;13;14;14;14;101;115;115;115;115;0.50;25.23;33;88236;
1501;2025-01-02T07:38:45;14;15;15;15;104;119;120;120;120;0.52;25.27;33;88234;
1502;2025-01-02T07:39:47;13;14;15;15;100;114;115;115;115;0.54;25.29;33;88237;
1503;2025-01-02T07:40:50;14;15;15;15;104;119;120;120;120;0.56;25.33;33;88242;
1504;2025-01-02T07:41:52;14;15;15;15;101;116;117;117;117;0.56;25.35;33;88239;
1505;2025-01-02T07:42:54;14;14;15;15;103;118;118;118;118;0.54;25.38;33;88245;
1506;2025-01-02T07:43:56;14;15;15;15;104;119;120;120;120;0.53;25.39;33;88246;
1507;2025-01-02T07:44:59;14;14;14;14;102;116;117;117;117;0.51;25.36;33;88246;
1508;2025-01-02T07:46:01;14;15;15;15;100;115;116;116;116;0.55;25.43;32;88246;
1509;2025-01-02T07:47:03;14;14;15;15;102;116;117;117;117;0.53;25.47;33;88252;
1510;2025-01-02T07:48:05;15;15;15;16;108;123;124;124;124;0.56;25.51;33;88255;
1511;2025-01-02T07:49:07;14;15;15;15;104;119;120;120;120;0.55;25.53;33;88252;
1512;2025-01-02T07:50:10;14;15;15;15;106;121;121;121;121;0.53;25.53;33;88247;
1513;2025-01-02T07:51:12;13;14;14;14;100;114;115;115;115;0.54;25.52;33;88257;
1514;2025-01-02T07:52:14;14;14;15;15;103;117;118;118;118;0.53;25.55;33;88255;
1515;2025-01-02T07:53:16;14;15;15;15;104;119;120;120;120;0.54;25.56;33;88265;
1516;2025-01-02T07:54:19;15;17;18;18;110;127;129;129;129;0.59;25.57;32;88255;
1517;2025-01-02T07:55:21;14;15;16;16;105;120;121;121;121;0.56;25.60;33;88262;
