sensor,datetime,PM25,Temperature,RH
9,1732322896.0,7,21.81,76
9,1732322959.0,7,21.91,76
9,1732323021.0,8,21.92,76
9,1732323083.0,8,21.95,76
9,1732323145.0,8,21.9,76
9,1732323208.0,7,22.0,76
9,1732323270.0,8,22.11,76
9,1732323332.0,8,22.1,75
9,1732323394.0,9,22.19,75
9,1732323456.0,9,22.16,74
9,1732323519.0,9,22.05,75
9,1732323581.0,9,22.02,76
9,1732323643.0,9,21.9,77
9,1732323705.0,9,22.07,76
9,1732323767.0,9,22.1,75
9,1732323830.0,10,22.13,76
9,1732323892.0,10,22.09,76
9,1732323954.0,10,21.85,76
9,1732324016.0,11,21.84,76
9,1732324078.0,12,22.0,77
9,1732324141.0,12,22.03,76
9,1732324203.0,13,21.9,77
9,1732324265.0,13,22.05,76
9,1732324327.0,13,22.19,75
9,1732324390.0,12,22.29,74
9,1732324452.0,13,22.28,75
9,1732324514.0,13,22.13,74
9,1732324576.0,13,22.1,75
9,1732324638.0,14,22.06,75
9,1732324701.0,14,22.05,76
9,1732324763.0,14,21.96,76
9,1732324825.0,14,21.96,77
9,1732324887.0,14,22.0,76
9,1732324950.0,14,22.11,76
9,1732325012.0,13,22.13,76
9,1732325074.0,14,21.77,78
9,1732325136.0,13,21.71,79
9,1732325198.0,14,21.53,80
9,1732325261.0,14,21.44,79
9,1732325323.0,14,21.79,78
9,1732325385.0,13,21.43,79
9,1732325447.0,12,21.28,79
9,1732325510.0,12,21.63,80
9,1732325572.0,12,21.75,78
9,1732325634.0,13,21.83,78
9,1732325696.0,13,21.97,77
9,1732325758.0,13,22.07,76
9,1732325821.0,13,22.06,77
9,1732325883.0,13,22.14,76
9,1732325945.0,13,22.01,77
9,1732326007.0,13,22.08,76
9,1732326069.0,13,21.92,77
9,1732326132.0,13,21.96,78
9,1732326194.0,14,22.14,77
9,1732326256.0,14,21.98,76
9,1732326318.0,14,21.97,77
9,1732326381.0,13,21.78,79
9,1732326443.0,14,21.81,78
9,1732326505.0,13,21.45,79
